,Unnamed: 0,name,artist,genre,artist popularity,song popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,liveness,valence,tempo,country
640,40,Ai Trabalha,Ingomblock,[],29,34,0.944,0.563,0,-5.706,0,0.119,0.0217,0.0669,0.368,131.979,Angola
641,41,Lua,Ivandro,['trap tuga'],59,64,0.629,0.348,3,-10.154,0,0.0854,0.843,0.117,0.35,152.088,Angola
642,42,Bolacha De Nuvem (Nha Cretcheu),Biura,['rap angolano'],22,30,0.636,0.657,5,-5.172,1,0.238,0.0552,0.161,0.494,179.852,Angola
643,43,Brabo - Instrumental Mix,Brada,[],24,17,0.921,0.719,2,-7.131,1,0.0436,0.000195,0.0371,0.218,126.039,Angola
644,44,Preto No Branco,Yola Araújo,"['kizomba', 'musica angolana']",31,24,0.589,0.77,0,-3.853,0,0.0621,0.318,0.0932,0.408,89.759,Angola
645,45,Sentimento,Kizomba da Boa,['kizomba'],29,34,0.661,0.823,1,-6.585,0,0.0954,0.134,0.106,0.698,97.754,Angola
646,46,Origins - Cap. I,Brada,[],24,17,0.812,0.7,5,-9.319,0,0.115,0.0193,0.337,0.668,126.103,Angola
647,47,Cabelos Brancos,Prodigio,"['hip hop tuga', 'trap angolano']",43,20,0.576,0.655,7,-3.759,1,0.252,0.319,0.127,0.522,74.818,Angola
648,48,Adoro,CEF Tanzy,"['kizomba', 'musica angolana']",40,38,0.682,0.859,10,-3.374,0,0.0606,0.0483,0.18,0.476,100.042,Angola
649,49,Vô Te Daa,Scró Q Cuia,[],17,26,0.935,0.8,9,-5.101,1,0.247,0.00107,0.063,0.885,128.05,Angola
650,0,Subtitle,OFFICIAL HIGE DANDISM,"['anime', 'anime rock', 'j-pop']",74,82,0.649,0.683,6,-6.49,1,0.0424,0.0313,0.118,0.381,130.0,Japan
651,1,KICK BACK,Kenshi Yonezu,"['anime', 'j-pop']",76,87,0.577,0.941,1,-5.17,1,0.105,0.00207,0.0891,0.292,101.921,Japan
652,2,W / X / Y,Tani Yuuki,"['j-pop', 'japanese teen pop']",67,75,0.628,0.775,2,-4.479,1,0.0535,0.159,0.33,0.674,106.382,Japan
653,3,Overdose,natori,[],64,81,0.733,0.598,4,-9.453,0,0.0377,0.0307,0.218,0.831,118.012,Japan
654,4,新時代,Ado,['japanese teen pop'],76,74,0.49,0.987,7,-2.279,1,0.253,0.049,0.406,0.451,175.064,Japan
655,5,ダンスホール,Mrs. GREEN APPLE,"['anime rock', 'j-pop', 'j-rock']",72,76,0.736,0.695,7,-3.87,1,0.0468,0.0209,0.0517,0.784,109.976,Japan
656,6,シンデレラボーイ,Saucy Dog,"['j-indie', 'j-pop', 'japanese alternative rock']",69,75,0.596,0.735,9,-6.362,1,0.0332,0.0748,0.269,0.524,108.106,Japan
657,7,第ゼロ感,10-FEET,"['j-pop', 'j-poprock', 'j-rock', 'japanese alternative rock', 'japanese punk rock', 'japanese ska']",59,64,0.445,0.94,7,-4.16,1,0.175,2.77e-05,0.32,0.349,150.082,Japan
658,8,ベテルギウス,Yuuri,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']",70,73,0.367,0.671,5,-4.604,1,0.0478,0.222,0.494,0.691,179.833,Japan
659,9,ミックスナッツ,OFFICIAL HIGE DANDISM,"['anime', 'anime rock', 'j-pop']",74,73,0.542,0.918,6,-5.074,1,0.0937,0.0101,0.259,0.784,150.094,Japan
660,10,私は最強,Ado,['japanese teen pop'],76,73,0.577,0.864,4,-2.92,1,0.0447,0.208,0.355,0.698,96.04,Japan
661,11,綺羅キラー,ZUTOMAYO,['j-pop'],68,71,0.634,0.977,7,-2.078,0,0.118,0.372,0.35,0.672,142.048,Japan
662,12,なんでもないよ、,Macaroni Empitsu,"['anime', 'j-pop', 'japanese alternative rock', 'japanese teen pop']",66,72,0.598,0.511,4,-6.015,1,0.0423,0.245,0.0732,0.652,171.845,Japan
663,13,愛とか恋とか,Novelbright,"['j-pop', 'j-rock']",63,72,0.697,0.556,6,-5.089,1,0.0364,0.698,0.0991,0.404,89.987,Japan
664,14,水平線,back number,"['j-pop', 'j-rock']",74,74,0.419,0.75,10,-3.546,1,0.0316,0.011,0.159,0.436,145.867,Japan
665,15,Ditto,NewJeans,"['k-pop', 'k-pop girl group']",79,88,0.814,0.641,6,-5.957,0,0.111,0.027,0.0993,0.183,133.854,Japan
666,16,もう一度,Tani Yuuki,"['j-pop', 'japanese teen pop']",67,74,0.571,0.724,11,-5.381,1,0.0381,0.00408,0.361,0.315,131.975,Japan
667,17,カナタハルカ,RADWIMPS,"['j-pop', 'j-rock', 'japanese emo', 'visual kei']",73,69,0.474,0.535,0,-6.566,1,0.0354,0.626,0.413,0.324,79.95,Japan
668,18,怪獣の花唄,Vaundy,"['j-pop', 'japanese soul']",73,73,0.425,0.939,2,-3.498,1,0.054,0.00361,0.331,0.638,150.015,Japan
669,19,Soranji,Mrs. GREEN APPLE,"['anime rock', 'j-pop', 'j-rock']",72,70,0.476,0.661,5,-5.197,1,0.044,0.0604,0.144,0.406,156.057,Japan
670,20,祝福,YOASOBI,"['j-pop', 'japanese teen pop']",76,77,0.553,0.958,4,-3.159,0,0.073,0.0186,0.297,0.541,170.045,Japan
671,21,ドライフラワー,Yuuri,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']",70,71,0.463,0.603,7,-5.464,1,0.0276,0.495,0.167,0.477,148.089,Japan
672,22,アイラブユー,back number,"['j-pop', 'j-rock']",74,73,0.468,0.624,1,-3.629,1,0.0281,0.296,0.142,0.462,77.988,Japan
673,23,色彩,yama,"['j-pop', 'japanese teen pop']",66,76,0.581,0.926,7,-3.268,0,0.0662,0.176,0.251,0.874,117.04,Japan
674,24,ANTIFRAGILE,LE SSERAFIM,[],78,89,0.882,0.797,10,-3.299,0,0.0819,0.0821,0.113,0.824,105.025,Japan
675,25,Habit,SEKAI NO OWARI,"['anime', 'j-pop']",66,73,0.749,0.85,10,-5.39,0,0.126,0.203,0.18,0.912,117.968,Japan
676,26,115万キロのフィルム,OFFICIAL HIGE DANDISM,"['anime', 'anime rock', 'j-pop']",74,73,0.516,0.791,3,-1.927,1,0.0318,0.00345,0.141,0.48,96.921,Japan
677,27,SOUVENIR,BUMP OF CHICKEN,"['j-pop', 'j-rock']",66,76,0.622,0.94,2,-4.997,1,0.0413,0.0094,0.0957,0.96,158.056,Japan
678,28,きらり,Fujii Kaze,['japanese teen pop'],76,73,0.746,0.764,2,-6.833,1,0.0462,0.00803,0.357,0.701,116.982,Japan
679,29,カメレオン,King Gnu,['j-pop'],70,73,0.628,0.533,0,-7.235,1,0.0417,0.643,0.0733,0.459,79.953,Japan
680,30,Melody,8LOOM,[],61,58,0.763,0.6,2,-6.081,1,0.0374,0.281,0.239,0.754,143.044,Japan
681,31,本当はね、,ヤングスキニー,['japanese alternative rock'],58,73,0.59,0.746,11,-5.313,1,0.041,0.178,0.0594,0.873,102.051,Japan
682,32,Mela!,Ryokuoushoku Shakai,['j-pop'],63,72,0.619,0.941,8,-1.618,1,0.0584,0.0439,0.318,0.624,137.967,Japan
683,33,逆光,Ado,['japanese teen pop'],76,70,0.564,0.896,10,-3.875,0,0.108,0.000387,0.374,0.713,145.023,Japan
684,34,恋だろ,wacci,"['anime', 'j-division', 'j-pop']",59,67,0.599,0.546,4,-6.795,1,0.0333,0.17,0.113,0.336,143.91,Japan
685,35,点描の唄,Mrs. GREEN APPLE,"['anime rock', 'j-pop', 'j-rock']",72,72,0.502,0.632,0,-4.612,1,0.0273,0.447,0.103,0.308,152.014,Japan
686,36,群青,YOASOBI,"['j-pop', 'japanese teen pop']",76,74,0.725,0.853,10,-3.193,1,0.0516,0.305,0.115,0.707,134.991,Japan
687,37,First Love,Hikaru Utada,"['anime', 'classic j-pop', 'j-pop', 'japanese singer-songwriter']",71,78,0.438,0.434,7,-8.37,1,0.0371,0.122,0.15,0.195,179.913,Japan
688,38,ウタカタララバイ,Ado,['japanese teen pop'],76,71,0.524,0.914,6,-2.104,1,0.12,0.179,0.17,0.63,89.015,Japan
689,39,クリスマスソング,back number,"['j-pop', 'j-rock']",74,73,0.404,0.705,4,-3.324,1,0.0315,0.128,0.123,0.42,154.02,Japan
690,40,トウキョウ・シャンディ・ランデヴ,MAISONdes,"['j-pop', 'japanese teen pop']",60,68,0.734,0.973,6,-1.789,0,0.0754,0.0435,0.0718,0.91,137.024,Japan
691,41,シャッター,Yuuri,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']",70,70,0.606,0.579,5,-5.582,1,0.033,0.512,0.381,0.661,149.988,Japan
692,42,すずめ,RADWIMPS,"['j-pop', 'j-rock', 'japanese emo', 'visual kei']",73,67,0.565,0.41,2,-6.616,0,0.0311,0.65,0.309,0.36,78.01,Japan
693,43,Dynamite,BTS,"['k-pop', 'k-pop boy group']",92,84,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0936,0.737,114.044,Japan
694,44,grace,Fujii Kaze,['japanese teen pop'],76,73,0.668,0.685,7,-8.765,1,0.0472,0.0822,0.319,0.637,108.971,Japan
695,45,CHAINSAW BLOOD,Vaundy,"['j-pop', 'japanese soul']",73,76,0.528,0.855,0,-5.229,1,0.0953,7.38e-05,0.281,0.549,146.987,Japan
696,46,ベルベットの詩,back number,"['j-pop', 'j-rock']",74,71,0.495,0.71,10,-3.965,1,0.0606,0.00947,0.0577,0.609,147.955,Japan
697,47,First Love - 2022 Mix,Hikaru Utada,"['anime', 'classic j-pop', 'j-pop', 'japanese singer-songwriter']",71,68,0.4,0.517,7,-6.447,1,0.0282,0.17,0.138,0.136,179.883,Japan
698,48,クリスマスイブ,Yuuri,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']",70,70,0.558,0.521,3,-5.515,1,0.0258,0.0885,0.108,0.43,145.992,Japan
699,49,Shinunoga E-Wa,Fujii Kaze,['japanese teen pop'],76,89,0.6,0.76,6,-6.124,0,0.0452,0.166,0.189,0.519,158.078,Japan
700,0,Maan Meri Jaan,King,"['desi pop', 'hindi hip hop']",79,88,0.698,0.505,6,-8.242,0,0.0356,0.354,0.0995,0.396,95.868,India
701,1,"Apna Bana Le (From ""Bhediya"")",Arijit Singh,"['desi pop', 'filmi', 'modern bollywood']",89,83,0.586,0.562,9,-7.399,1,0.0267,0.803,0.063,0.436,93.982,India
702,2,Kesariya,Pritam,"['filmi', 'indian instrumental', 'modern bollywood']",87,78,0.577,0.574,0,-6.525,1,0.0278,0.572,0.1,0.436,94.009,India
703,3,"Besharam Rang (From ""Pathaan"")",Vishal-Shekhar,"['desi pop', 'filmi', 'modern bollywood']",76,80,0.773,0.795,8,-5.537,0,0.0412,0.0587,0.154,0.649,115.997,India
704,4,Tu Aake Dekhle,King,"['desi pop', 'hindi hip hop']",79,84,0.77,0.84,11,-4.022,1,0.107,0.515,0.145,0.192,96.012,India
705,5,Daku,Chani Nattan,"['desi hip hop', 'desi pop', 'punjabi pop']",67,82,0.847,0.558,8,-5.855,0,0.0663,0.325,0.135,0.495,98.062,India
706,6,No Love,Shubh,['punjabi hip hop'],75,83,0.768,0.487,4,-8.936,0,0.0431,0.24,0.175,0.722,137.034,India
707,7,Players,Badshah,"['desi hip hop', 'desi pop', 'desi trap', 'haryanvi pop', 'modern bollywood']",77,70,0.833,0.678,9,-3.711,0,0.141,0.464,0.107,0.576,109.969,India
708,8,"Manike (From ""Thank God"")",Yohani,['sinhala indie'],68,82,0.551,0.578,1,-7.005,0,0.0732,0.522,0.073,0.509,106.772,India
709,9,Baller,Shubh,['punjabi hip hop'],75,82,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0932,0.674,180.219,India
710,10,"Ranjithame (From ""Varisu"")",Thalapathy Vijay,[],65,80,0.545,0.98,9,-6.464,1,0.129,0.666,0.0788,0.658,124.96,India
711,11,Chaand Baaliyan,Aditya A,"['desi pop', 'hindi indie']",65,81,0.729,0.396,0,-8.98,1,0.0359,0.796,0.104,0.886,97.281,India
712,12,Kali Kali Zulfon Ke (Lo-Fi),Madhur Sharma,"['desi pop', 'modern bollywood']",68,79,0.464,0.491,7,-7.039,1,0.0392,0.837,0.111,0.106,76.739,India
713,13,Unholy (feat. Kim Petras),Sam Smith,"['dance pop', 'pop', 'uk pop']",89,98,0.714,0.472,2,-7.375,1,0.0864,0.013,0.266,0.238,131.121,India
714,14,Pasoori,Shae Gill,[],65,81,0.714,0.596,11,-6.206,0,0.043,0.0657,0.0625,0.669,91.991,India
715,15,Excuses,AP Dhillon,"['punjabi hip hop', 'punjabi pop']",79,81,0.837,0.717,5,-7.749,0,0.0822,0.0842,0.149,0.494,94.984,India
716,16,Ram Ram,MC SQUARE,"['desi hip hop', 'haryanvi hip hop']",67,77,0.718,0.655,8,-6.419,0,0.0751,0.187,0.498,0.569,100.012,India
717,17,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,"['desi pop', 'modern bollywood']",81,78,0.72,0.63,10,-5.549,1,0.0413,0.615,0.108,0.512,81.009,India
718,18,"Agar Tum Saath Ho (From ""Tamasha"")",Alka Yagnik,"['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood']",79,75,0.562,0.519,3,-8.744,1,0.0326,0.557,0.172,0.415,122.925,India
719,19,Kho Gaye,Taaruk Raina,[],63,79,0.478,0.374,8,-11.627,0,0.0361,0.628,0.0979,0.218,76.163,India
720,20,Under The Influence,Chris Brown,"['dance pop', 'r&b']",89,94,0.733,0.69,9,-5.529,0,0.0427,0.0635,0.105,0.31,116.992,India
721,21,Heer Ranjha,Rito Riba,[],63,79,0.576,0.72,9,-3.842,1,0.0409,0.438,0.0814,0.6,140.031,India
722,22,Jaadugar,Paradox,"['desi hip hop', 'desi trap']",69,75,0.674,0.566,5,-8.551,0,0.0802,0.77,0.181,0.186,95.045,India
723,23,Jhoome Jo Pathaan,Vishal-Shekhar,"['desi pop', 'filmi', 'modern bollywood']",76,70,0.817,0.738,7,-7.639,1,0.0748,0.0964,0.331,0.616,104.964,India
724,24,We Rollin,Shubh,['punjabi hip hop'],75,79,0.82,0.504,4,-9.113,0,0.141,0.261,0.104,0.275,85.016,India
725,25,Summer High,AP Dhillon,"['punjabi hip hop', 'punjabi pop']",79,80,0.86,0.541,1,-6.51,0,0.0325,0.165,0.0663,0.952,114.984,India
726,26,"Jehda Nasha (From ""An Action Hero"")",Tanishk Bagchi,"['desi pop', 'modern bollywood']",81,74,0.881,0.676,1,-4.76,1,0.0812,0.0848,0.0693,0.843,119.965,India
727,27,Dandelions,Ruth B.,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",76,89,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0864,0.454,116.959,India
728,28,Shayad,Pritam,"['filmi', 'indian instrumental', 'modern bollywood']",87,76,0.483,0.468,8,-7.642,1,0.0341,0.784,0.152,0.319,135.875,India
729,29,"Thee Thalapathy (From ""Varisu"")",Silambarasan TR,"['desi hip hop', 'filmi', 'tamil pop']",67,76,0.674,0.907,10,-5.078,0,0.122,0.567,0.259,0.828,130.011,India
730,30,Calm Down (with Selena Gomez),Rema,['nigerian pop'],81,93,0.801,0.806,11,-5.206,1,0.0381,0.382,0.114,0.802,106.999,India
731,31,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,"['gen z singer-songwriter', 'pop']",80,91,0.551,0.55,10,-5.339,1,0.0286,0.777,0.202,0.342,101.19,India
732,32,Mockingbird,Eminem,"['detroit hip hop', 'hip hop', 'rap']",92,92,0.637,0.678,0,-3.798,1,0.266,0.209,0.156,0.254,84.039,India
733,33,Deva Deva,Pritam,"['filmi', 'indian instrumental', 'modern bollywood']",87,70,0.539,0.729,0,-7.588,1,0.0412,0.627,0.128,0.435,112.074,India
734,34,Her,Shubh,['punjabi hip hop'],75,76,0.676,0.447,11,-8.827,0,0.0942,0.201,0.135,0.567,84.715,India
735,35,Todh,Prince Narula,[],57,72,0.549,0.748,9,-6.521,0,0.384,0.402,0.298,0.781,149.722,India
736,36,"Dil Ko Karaar Aaya (From ""Sukoon"")",Yasser Desai,"['desi pop', 'filmi', 'modern bollywood']",70,78,0.55,0.448,11,-9.117,1,0.0366,0.777,0.111,0.388,147.986,India
737,37,"Maiyya Mainu (From ""Jersey"")",Sachet-Parampara,"['desi pop', 'modern bollywood']",68,78,0.63,0.739,0,-3.942,1,0.0248,0.194,0.113,0.224,109.985,India
738,38,Starboy,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",96,90,0.679,0.587,7,-7.015,1,0.276,0.141,0.137,0.486,186.003,India
739,39,295,Sidhu Moose Wala,"['desi hip hop', 'pakistani hip hop', 'punjabi hip hop']",80,78,0.557,0.794,11,-5.698,0,0.2,0.179,0.106,0.432,91.366,India
740,40,OOPS,King,"['desi pop', 'hindi hip hop']",79,73,0.918,0.673,0,-5.084,1,0.184,0.314,0.0555,0.828,99.952,India
741,41,Kyun Dhunde,Vilen,"['desi hip hop', 'desi pop', 'modern bollywood']",66,76,0.711,0.346,7,-10.162,1,0.0291,0.766,0.212,0.771,91.993,India
742,42,Jiske Aane Se Mukammal,Prashant Katheriya,"['desi pop', 'modern bollywood']",69,75,0.631,0.277,0,-6.119,0,0.0292,0.871,0.151,0.88,139.733,India
743,43,Mann Mera,Gajendra Verma,"['desi pop', 'filmi', 'modern bollywood']",65,76,0.535,0.765,1,-7.862,0,0.0444,0.054,0.0921,0.373,191.827,India
744,44,Channa Ve,Akhil Sachdeva,"['desi pop', 'modern bollywood']",67,76,0.676,0.696,9,-6.68,1,0.0452,0.666,0.0931,0.606,94.945,India
745,45,"Chilla Chilla (From ""Thunivu"")",Ghibran,"['filmi', 'tamil pop']",66,75,0.609,0.865,7,-6.335,1,0.277,0.00538,0.309,0.514,161.848,India
746,46,"Ghodey Pe Sawaar (From ""Qala"")",Amit Trivedi,"['desi pop', 'filmi', 'modern bollywood']",72,58,0.777,0.481,3,-6.127,1,0.0274,0.794,0.265,0.814,102.003,India
747,47,Basti Ka Hasti,MC STAN,['desi hip hop'],71,75,0.726,0.624,9,-7.741,1,0.382,0.156,0.601,0.421,139.594,India
748,48,TERE TE,AP Dhillon,"['punjabi hip hop', 'punjabi pop']",79,78,0.692,0.488,7,-10.96,0,0.135,0.0508,0.154,0.299,171.9,India
749,49,On Top,Karan Aujla,"['desi hip hop', 'desi pop', 'punjabi pop']",74,72,0.831,0.75,10,-5.42,0,0.153,0.0188,0.111,0.662,139.979,India
750,0,Kill Bill,SZA,"['pop', 'r&b']",94,87,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.161,0.418,88.98,Endonesia
751,1,Semata Karenamu,Mario G klau,"['indonesian pop', 'lagu timur']",66,81,0.603,0.325,3,-11.683,1,0.0456,0.35,0.113,0.323,123.759,Endonesia
752,2,Kau Rumahku,raissa anggiani,"['indonesian lo-fi pop', 'indonesian pop']",67,80,0.35,0.323,1,-8.982,1,0.0369,0.873,0.103,0.278,169.513,Endonesia
753,3,Tak Kan Hilang,Budi Doremi,['indonesian pop'],69,81,0.527,0.258,4,-9.499,1,0.0319,0.821,0.148,0.347,139.928,Endonesia
754,4,Tertawan Hati,Awdella,['indonesian pop'],63,80,0.319,0.432,6,-5.831,1,0.0317,0.661,0.108,0.244,128.244,Endonesia
755,5,Here With Me,d4vd,['bedroom pop'],81,92,0.574,0.469,4,-8.209,1,0.0254,0.534,0.128,0.288,132.023,Endonesia
756,6,Evaluasi,Hindia,[],70,81,0.609,0.966,7,-4.469,1,0.0571,0.00194,0.304,0.505,102.014,Endonesia
757,7,Runtuh,Feby Putri,['indonesian pop'],68,80,0.593,0.287,3,-13.164,1,0.0289,0.876,0.119,0.191,127.783,Endonesia
758,8,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,"['gen z singer-songwriter', 'pop']",80,91,0.551,0.55,10,-5.339,1,0.0286,0.777,0.202,0.342,101.19,Endonesia
759,9,Ditto,NewJeans,"['k-pop', 'k-pop girl group']",79,88,0.814,0.641,6,-5.957,0,0.111,0.027,0.0993,0.183,133.854,Endonesia
760,10,Serana,For Revenge,"['bandung indie', 'indonesian emo', 'indonesian post-hardcore']",64,74,0.429,0.709,2,-5.54,1,0.0297,0.0264,0.135,0.26,130.046,Endonesia
761,11,"Andaikan Kau Datang - From ""Miracle in Cell No. 7""",Andmesh,['indonesian pop'],68,79,0.323,0.126,9,-12.562,1,0.034,0.937,0.11,0.322,84.881,Endonesia
762,12,Hati-Hati di Jalan,Tulus,"['indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter']",76,79,0.643,0.436,6,-11.322,1,0.0357,0.702,0.115,0.755,71.969,Endonesia
763,13,Asmalibrasi,Soegi Bornean,"['indonesian folk', 'indonesian pop', 'semarang indie']",64,79,0.721,0.565,4,-6.208,1,0.0292,0.855,0.0973,0.794,139.941,Endonesia
764,14,Duka,Last Child,"['indonesian pop punk', 'indonesian rock']",68,77,0.566,0.885,0,-4.664,1,0.0355,0.122,0.049,0.31,135.015,Endonesia
765,15,Sisa Rasa,Mahalini,['indonesian pop'],71,79,0.488,0.405,8,-6.324,0,0.0302,0.503,0.108,0.152,122.049,Endonesia
766,16,Right Now,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",85,81,0.645,0.78,8,-5.165,1,0.0319,0.218,0.0919,0.372,120.008,Endonesia
767,17,Rumah Singgah,Fabio Asher,['indonesian pop'],67,80,0.466,0.228,8,-10.666,1,0.0305,0.717,0.107,0.366,77.982,Endonesia
768,18,Selamat (Selamat Tinggal),Virgoun,"['indonesian pop', 'malaysian pop']",66,77,0.361,0.581,0,-8.502,1,0.0302,0.523,0.118,0.372,79.59,Endonesia
769,19,Tak Ingin Usai,Keisya Levronka,['indonesian pop'],65,79,0.49,0.398,0,-7.712,1,0.0266,0.815,0.114,0.136,129.772,Endonesia
770,20,Fall In Love Alone,Stacey Ryan,[],70,84,0.676,0.625,7,-5.455,0,0.0711,0.316,0.127,0.522,171.883,Endonesia
771,21,Sang Dewi,Lyodra,['indonesian pop'],68,79,0.339,0.58,6,-5.426,1,0.0319,0.554,0.421,0.319,81.857,Endonesia
772,22,Bertaut,Nadin Amizah,['indonesian pop'],66,77,0.47,0.131,6,-13.29,1,0.0362,0.933,0.109,0.115,118.836,Endonesia
773,23,Monokrom,Tulus,"['indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter']",76,78,0.534,0.462,6,-9.383,1,0.0326,0.573,0.0974,0.519,88.046,Endonesia
774,24,Kisah Sempurna,Mahalini,['indonesian pop'],71,78,0.537,0.486,11,-8.521,1,0.0336,0.51,0.0817,0.0861,122.099,Endonesia
775,25,Sempurna,Andra & The Backbone,"['classic indonesian rock', 'indonesian pop', 'indonesian pop rock', 'indonesian rock']",64,78,0.358,0.32,4,-9.946,1,0.0308,0.726,0.105,0.384,115.499,Endonesia
776,26,L,Hal,"['indonesian folk', 'indonesian pop']",64,78,0.656,0.364,2,-6.877,1,0.0325,0.834,0.0982,0.487,152.959,Endonesia
777,27,Lantas,Juicy Luicy,['indonesian pop'],68,76,0.588,0.311,8,-8.143,1,0.025,0.791,0.352,0.545,86.022,Endonesia
778,28,I Wanna Be Yours,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",88,93,0.464,0.417,0,-9.345,0,0.0256,0.136,0.0974,0.479,67.528,Endonesia
779,29,Dunia Tipu-Tipu,Yura Yunita,"['indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter']",69,77,0.48,0.325,1,-8.513,1,0.0354,0.907,0.112,0.619,111.774,Endonesia
780,30,Glimpse of Us,Joji,['viral pop'],87,83,0.44,0.317,8,-9.258,1,0.0531,0.891,0.141,0.268,169.914,Endonesia
781,31,As It Was,Harry Styles,['pop'],90,92,0.52,0.731,6,-5.338,0,0.0557,0.342,0.311,0.662,173.93,Endonesia
782,32,Anything You Want,Reality Club,"['indonesian indie', 'indonesian pop']",64,77,0.21,0.58,5,-7.766,1,0.0307,0.00576,0.391,0.313,175.769,Endonesia
783,33,Mesin Waktu,Budi Doremi,['indonesian pop'],69,71,0.448,0.309,9,-9.328,1,0.0283,0.845,0.13,0.385,139.977,Endonesia
784,34,Tutur Batin,Yura Yunita,"['indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter']",69,77,0.576,0.329,10,-8.87,1,0.0487,0.813,0.108,0.397,72.91,Endonesia
785,35,Old Love,yuji,[],66,82,0.478,0.367,11,-10.513,1,0.0283,0.716,0.124,0.359,141.95,Endonesia
786,36,I Love You So,The Walters,['chicago indie'],72,88,0.575,0.648,10,-4.891,1,0.0358,0.583,0.115,0.466,75.977,Endonesia
787,37,THE SHADE,Rex Orange County,"['bedroom pop', 'pop']",79,83,0.898,0.509,5,-7.973,1,0.062,0.391,0.0876,0.727,119.869,Endonesia
788,38,Pilihan Yang Terbaik,Ziva Magnolya,['indonesian pop'],67,77,0.49,0.287,3,-9.003,1,0.0394,0.923,0.131,0.197,120.702,Endonesia
789,39,Tampar,Juicy Luicy,['indonesian pop'],68,76,0.459,0.377,6,-9.024,1,0.0314,0.652,0.0947,0.433,169.896,Endonesia
790,40,Made You Look,Meghan Trainor,"['dance pop', 'hip pop', 'pop']",86,94,0.838,0.525,10,-3.562,1,0.0665,0.345,0.0771,0.884,144.981,Endonesia
791,41,Merasa Indah,Tiara Andini,['indonesian pop'],70,76,0.386,0.416,4,-10.543,1,0.0306,0.766,0.119,0.345,122.536,Endonesia
792,42,18,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",85,80,0.681,0.582,6,-7.76,0,0.0313,0.22,0.119,0.221,124.038,Endonesia
793,43,Those Eyes,New West,['toronto indie'],72,86,0.597,0.351,4,-8.043,1,0.0281,0.727,0.319,0.243,119.948,Endonesia
794,44,Dandelions,Ruth B.,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",76,89,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0864,0.454,116.959,Endonesia
795,45,Usai,Tiara Andini,['indonesian pop'],70,72,0.461,0.36,7,-8.99,1,0.0269,0.863,0.0914,0.131,109.236,Endonesia
796,46,Bertahan Terluka,Fabio Asher,['indonesian pop'],67,77,0.325,0.345,5,-9.536,1,0.0311,0.495,0.0726,0.135,77.835,Endonesia
797,47,Night Changes,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",85,87,0.672,0.52,8,-7.747,1,0.0353,0.859,0.115,0.37,120.001,Endonesia
798,48,Seandainya,Vierra,['indonesian pop'],66,74,0.252,0.827,2,-4.971,1,0.0321,0.0836,0.219,0.477,93.968,Endonesia
799,49,Anti-Hero,Taylor Swift,['pop'],99,96,0.637,0.643,4,-6.571,1,0.0519,0.13,0.142,0.533,97.008,Endonesia
